#energia_keV	cuentas	canal
1915.3906	11	6704
1915.6780	11	6705
1915.9655	11	6706
1916.2529	12	6707
1916.5403	16	6708
1916.8277	22	6709
1917.1152	20	6710
1917.4026	18	6711
1917.6900	15	6712
1917.9775	16	6713
1918.2649	20	6714
1918.5523	25	6715
1918.8398	23	6716
1919.1272	25	6717
1919.4146	21	6718
1919.7020	25	6719
1919.9895	18	6720
1920.2769	24	6721
1920.5643	14	6722
1920.8518	16	6723
1921.1392	12	6724
1921.4266	13	6725
1921.7141	13	6726
1922.0015	22	6727
1922.2889	18	6728
1922.5763	21	6729
1922.8638	26	6730
1923.1512	25	6731
1923.4386	32	6732
1923.7261	28	6733
1924.0135	31	6734
1924.3009	42	6735
1924.5883	46	6736
1924.8758	37	6737
1925.1632	27	6738
1925.4506	36	6739
1925.7381	30	6740
1926.0255	24	6741
1926.3129	20	6742
1926.6004	17	6743
1926.8878	21	6744
1927.1752	13	6745
1927.4626	17	6746
1927.7501	12	6747
1928.0375	16	6748
1928.3249	13	6749
1928.6124	13	6750
1928.8998	13	6751
1929.1872	16	6752
1929.4747	18	6753
1929.7621	10	6754
1930.0495	19	6755
1930.3369	15	6756
1930.6244	23	6757
1930.9118	15	6758
1931.1992	12	6759
1931.4867	13	6760
1931.7741	13	6761
1932.0615	11	6762
1932.3489	20	6763
1932.6364	16	6764
1932.9238	11	6765
1933.2112	14	6766
1933.4987	16	6767
1933.7861	17	6768
1934.0735	21	6769
1934.3610	12	6770
1934.6484	13	6771
1934.9358	25	6772
1935.2232	14	6773
1935.5107	15	6774
1935.7981	15	6775
1936.0855	23	6776
1936.3730	16	6777
1936.6604	13	6778
1936.9478	10	6779
1937.2353	20	6780
1937.5227	11	6781
1937.8101	17	6782
1938.0975	10	6783
1938.3850	12	6784
1938.6724	19	6785
1938.9598	30	6786
1939.2473	14	6787
1939.5347	13	6788
1939.8221	13	6789
1940.1096	10	6790
1940.3970	26	6791
1940.6844	13	6792
1940.9718	17	6793
1941.2593	13	6794
1941.5467	16	6795
1941.8341	12	6796
1942.1216	19	6797
1942.4090	12	6798
1942.6964	15	6799
1942.9838	15	6800
1943.2713	13	6801
1943.5587	11	6802
1943.8461	10	6803
1944.1336	15	6804
1944.4210	12	6805
1944.7084	10	6806
1944.9959	12	6807
1945.2833	24	6808
1945.5707	21	6809
1945.8581	16	6810
1946.1456	19	6811
1946.4330	16	6812
1946.7204	13	6813
1947.0079	12	6814
1947.2953	16	6815
1947.5827	14	6816
1947.8702	14	6817
1948.1576	11	6818
1948.4450	11	6819
1948.7324	12	6820
1949.0199	12	6821
1949.3073	16	6822
1949.5947	12	6823
1949.8822	11	6824
1950.1696	12	6825
1950.4570	7	6826
1950.7445	17	6827
1951.0319	8	6828
1951.3193	22	6829
1951.6067	14	6830
1951.8942	15	6831
1952.1816	22	6832
1952.4690	15	6833
1952.7565	19	6834
1953.0439	17	6835
1953.3313	13	6836
1953.6187	14	6837
1953.9062	10	6838
1954.1936	21	6839
1954.4810	21	6840
1954.7685	28	6841
1955.0559	7	6842
1955.3433	11	6843
1955.6308	16	6844
1955.9182	29	6845
1956.2056	15	6846
1956.4930	18	6847
1956.7805	12	6848
1957.0679	15	6849
1957.3553	20	6850
1957.6428	14	6851
1957.9302	11	6852
1958.2176	12	6853
1958.5051	22	6854
1958.7925	19	6855
1959.0799	13	6856
1959.3673	18	6857
1959.6548	18	6858
1959.9422	25	6859
1960.2296	17	6860
1960.5171	17	6861
1960.8045	19	6862
1961.0919	23	6863
1961.3794	18	6864
1961.6668	20	6865
1961.9542	17	6866
1962.2416	17	6867
1962.5291	17	6868
1962.8165	21	6869
1963.1039	10	6870
1963.3914	16	6871
1963.6788	12	6872
1963.9662	19	6873
1964.2536	21	6874
1964.5411	17	6875
1964.8285	18	6876
1965.1159	22	6877
1965.4034	17	6878
1965.6908	22	6879
1965.9782	20	6880
1966.2657	13	6881
1966.5531	18	6882
1966.8405	13	6883
1967.1279	16	6884
1967.4154	13	6885
1967.7028	15	6886
1967.9902	15	6887
1968.2777	13	6888
1968.5651	17	6889
1968.8525	19	6890
1969.1400	25	6891
1969.4274	17	6892
1969.7148	16	6893
1970.0022	12	6894
1970.2897	16	6895
1970.5771	19	6896
1970.8645	20	6897
1971.1520	18	6898
1971.4394	17	6899
1971.7268	26	6900
1972.0142	16	6901
1972.3017	19	6902
1972.5891	13	6903
1972.8765	14	6904
1973.1640	15	6905
1973.4514	16	6906
1973.7388	17	6907
1974.0263	16	6908
1974.3137	6	6909
1974.6011	15	6910
1974.8885	19	6911
1975.1760	12	6912
1975.4634	16	6913
1975.7508	12	6914
1976.0383	13	6915
1976.3257	12	6916
1976.6131	11	6917
1976.9006	18	6918
1977.1880	10	6919
1977.4754	12	6920
1977.7628	14	6921
1978.0503	19	6922
1978.3377	20	6923
1978.6251	19	6924
1978.9126	7	6925
1979.2000	16	6926
1979.4874	17	6927
1979.7749	11	6928
1980.0623	17	6929
1980.3497	16	6930
1980.6371	8	6931
1980.9246	16	6932
1981.2120	23	6933
1981.4994	17	6934
1981.7869	20	6935
1982.0743	16	6936
1982.3617	10	6937
1982.6491	18	6938
1982.9366	15	6939
1983.2240	17	6940
1983.5114	22	6941
1983.7989	16	6942
1984.0863	18	6943
1984.3737	12	6944
1984.6612	8	6945
1984.9486	14	6946
1985.2360	14	6947
1985.5234	13	6948
1985.8109	20	6949
1986.0983	11	6950
1986.3857	13	6951
1986.6732	11	6952
1986.9606	21	6953
1987.2480	13	6954
1987.5355	19	6955
1987.8229	9	6956
1988.1103	17	6957
1988.3977	9	6958
1988.6852	13	6959
1988.9726	17	6960
1989.2600	15	6961
1989.5475	13	6962
1989.8349	10	6963
1990.1223	17	6964
1990.4098	17	6965
1990.6972	21	6966
1990.9846	17	6967
1991.2720	19	6968
1991.5595	22	6969
1991.8469	13	6970
1992.1343	21	6971
1992.4218	10	6972
1992.7092	10	6973
1992.9966	19	6974
1993.2840	16	6975
1993.5715	10	6976
1993.8589	17	6977
1994.1463	17	6978
1994.4338	21	6979
1994.7212	14	6980
1995.0086	10	6981
1995.2961	12	6982
1995.5835	16	6983
1995.8709	16	6984
1996.1583	14	6985
1996.4458	17	6986
1996.7332	21	6987
1997.0206	21	6988
1997.3081	12	6989
1997.5955	15	6990
1997.8829	17	6991
1998.1704	15	6992
1998.4578	12	6993
1998.7452	19	6994
1999.0326	12	6995
1999.3201	25	6996
1999.6075	12	6997
1999.8949	18	6998
2000.1824	10	6999
2000.4698	14	7000
2000.7572	16	7001
2001.0447	10	7002
2001.3321	11	7003
2001.6195	17	7004
2001.9069	12	7005
2002.1944	14	7006
2002.4818	14	7007
2002.7692	16	7008
2003.0567	13	7009
2003.3441	13	7010
2003.6315	20	7011
2003.9189	17	7012
2004.2064	15	7013
2004.4938	10	7014
2004.7812	9	7015
2005.0687	14	7016
2005.3561	12	7017
2005.6435	19	7018
2005.9310	19	7019
2006.2184	15	7020
2006.5058	13	7021
2006.7932	19	7022
2007.0807	18	7023
2007.3681	13	7024
2007.6555	17	7025
2007.9430	16	7026
2008.2304	15	7027
2008.5178	17	7028
2008.8053	19	7029
2009.0927	11	7030
2009.3801	16	7031
2009.6675	14	7032
2009.9550	16	7033
2010.2424	22	7034
2010.5298	11	7035
2010.8173	8	7036
2011.1047	14	7037
2011.3921	18	7038
2011.6795	10	7039
2011.9670	22	7040
2012.2544	11	7041
2012.5418	11	7042
2012.8293	20	7043
2013.1167	10	7044
2013.4041	13	7045
2013.6916	9	7046
2013.9790	7	7047
2014.2664	11	7048
2014.5538	11	7049
2014.8413	19	7050
2015.1287	13	7051
2015.4161	19	7052
2015.7036	18	7053
2015.9910	14	7054
2016.2784	17	7055
2016.5659	13	7056
2016.8533	11	7057
2017.1407	16	7058
2017.4281	8	7059
2017.7156	12	7060
2018.0030	15	7061
2018.2904	15	7062
2018.5779	15	7063
2018.8653	18	7064
2019.1527	9	7065
2019.4402	22	7066
2019.7276	9	7067
2020.0150	19	7068
2020.3024	10	7069
2020.5899	10	7070
2020.8773	10	7071
2021.1647	16	7072
2021.4522	13	7073
2021.7396	22	7074
2022.0270	12	7075
2022.3144	17	7076
2022.6019	8	7077
2022.8893	12	7078
2023.1767	16	7079
2023.4642	19	7080
2023.7516	10	7081
2024.0390	17	7082
2024.3265	10	7083
2024.6139	18	7084
2024.9013	22	7085
2025.1887	15	7086
2025.4762	14	7087
2025.7636	17	7088
2026.0510	18	7089
2026.3385	13	7090
2026.6259	19	7091
2026.9133	16	7092
2027.2008	14	7093
2027.4882	13	7094
2027.7756	15	7095
2028.0630	15	7096
2028.3505	13	7097
2028.6379	18	7098
2028.9253	14	7099
2029.2128	20	7100
2029.5002	16	7101
2029.7876	9	7102
2030.0751	9	7103
2030.3625	11	7104
2030.6499	17	7105
2030.9373	16	7106
2031.2248	17	7107
2031.5122	10	7108
2031.7996	23	7109
2032.0871	19	7110
2032.3745	16	7111
2032.6619	16	7112
2032.9493	11	7113
2033.2368	21	7114
2033.5242	12	7115
2033.8116	11	7116
2034.0991	14	7117
2034.3865	14	7118
2034.6739	8	7119
2034.9614	12	7120
2035.2488	18	7121
2035.5362	16	7122
2035.8236	14	7123
2036.1111	9	7124
2036.3985	9	7125
2036.6859	14	7126
2036.9734	13	7127
2037.2608	13	7128
2037.5482	13	7129
2037.8357	13	7130
2038.1231	16	7131
2038.4105	12	7132
2038.6979	12	7133
2038.9854	14	7134
2039.2728	11	7135
2039.5602	12	7136
2039.8477	8	7137
2040.1351	17	7138
2040.4225	9	7139
2040.7100	16	7140
2040.9974	12	7141
2041.2848	15	7142
2041.5722	15	7143
2041.8597	5	7144
2042.1471	12	7145
2042.4345	13	7146
2042.7220	19	7147
2043.0094	12	7148
2043.2968	14	7149
2043.5842	15	7150
2043.8717	8	7151
2044.1591	20	7152
2044.4465	13	7153
2044.7340	15	7154
2045.0214	15	7155
2045.3088	16	7156
2045.5963	12	7157
2045.8837	21	7158
2046.1711	15	7159
2046.4585	18	7160
2046.7460	15	7161
2047.0334	12	7162
2047.3208	10	7163
2047.6083	9	7164
2047.8957	12	7165
2048.1831	9	7166
2048.4706	14	7167
2048.7580	13	7168
2049.0454	20	7169
2049.3328	17	7170
2049.6203	16	7171
2049.9077	18	7172
2050.1951	19	7173
2050.4826	17	7174
2050.7700	15	7175
2051.0574	12	7176
2051.3448	17	7177
2051.6323	11	7178
2051.9197	11	7179
2052.2071	15	7180
2052.4946	15	7181
2052.7820	13	7182
2053.0694	15	7183
2053.3569	10	7184
2053.6443	16	7185
2053.9317	15	7186
2054.2191	8	7187
2054.5066	14	7188
2054.7940	9	7189
2055.0814	11	7190
2055.3689	12	7191
2055.6563	17	7192
2055.9437	15	7193
2056.2312	12	7194
2056.5186	15	7195
2056.8060	14	7196
2057.0934	4	7197
2057.3809	12	7198
2057.6683	14	7199
2057.9557	21	7200
2058.2432	10	7201
2058.5306	9	7202
2058.8180	20	7203
2059.1055	10	7204
2059.3929	12	7205
2059.6803	11	7206
2059.9677	11	7207
2060.2552	8	7208
2060.5426	12	7209
2060.8300	19	7210
2061.1175	12	7211
2061.4049	12	7212
2061.6923	13	7213
2061.9797	9	7214
2062.2672	11	7215
2062.5546	10	7216
2062.8420	15	7217
2063.1295	7	7218
2063.4169	12	7219
2063.7043	10	7220
2063.9918	17	7221
2064.2792	11	7222
2064.5666	16	7223
2064.8540	12	7224
2065.1415	15	7225
2065.4289	14	7226
2065.7163	16	7227
2066.0038	20	7228
2066.2912	11	7229
2066.5786	10	7230
2066.8661	10	7231
2067.1535	19	7232
2067.4409	13	7233
2067.7283	18	7234
2068.0158	13	7235
2068.3032	16	7236
2068.5906	15	7237
2068.8781	13	7238
2069.1655	20	7239
2069.4529	14	7240
2069.7404	12	7241
2070.0278	15	7242
2070.3152	11	7243
2070.6026	9	7244
2070.8901	13	7245
2071.1775	13	7246
2071.4649	11	7247
2071.7524	13	7248
2072.0398	14	7249
2072.3272	13	7250
2072.6146	14	7251
2072.9021	15	7252
2073.1895	18	7253
2073.4769	15	7254
2073.7644	15	7255
2074.0518	9	7256
2074.3392	16	7257
2074.6267	13	7258
2074.9141	15	7259
2075.2015	14	7260
2075.4889	6	7261
2075.7764	15	7262
2076.0638	12	7263
2076.3512	10	7264
2076.6387	17	7265
2076.9261	16	7266
2077.2135	18	7267
2077.5010	10	7268
2077.7884	15	7269
2078.0758	12	7270
2078.3632	16	7271
2078.6507	19	7272
2078.9381	9	7273
2079.2255	18	7274
2079.5130	12	7275
2079.8004	4	7276
2080.0878	12	7277
2080.3753	9	7278
2080.6627	12	7279
2080.9501	12	7280
2081.2375	15	7281
2081.5250	22	7282
2081.8124	17	7283
2082.0998	8	7284
2082.3873	10	7285
2082.6747	11	7286
2082.9621	18	7287
2083.2495	16	7288
2083.5370	17	7289
2083.8244	17	7290
2084.1118	18	7291
2084.3993	15	7292
2084.6867	13	7293
2084.9741	11	7294
2085.2616	8	7295
2085.5490	17	7296
2085.8364	16	7297
2086.1238	11	7298
2086.4113	10	7299
2086.6987	7	7300
2086.9861	8	7301
2087.2736	12	7302
2087.5610	11	7303
2087.8484	15	7304
2088.1359	12	7305
2088.4233	15	7306
2088.7107	10	7307
2088.9981	21	7308
2089.2856	12	7309
2089.5730	13	7310
2089.8604	20	7311
2090.1479	16	7312
2090.4353	26	7313
2090.7227	20	7314
2091.0101	13	7315
2091.2976	14	7316
2091.5850	17	7317
2091.8724	19	7318
2092.1599	12	7319
2092.4473	24	7320
2092.7347	15	7321
2093.0222	7	7322
2093.3096	20	7323
2093.5970	14	7324
2093.8844	11	7325
2094.1719	9	7326
2094.4593	11	7327
2094.7467	6	7328
2095.0342	10	7329
2095.3216	17	7330
2095.6090	13	7331
2095.8965	17	7332
2096.1839	13	7333
2096.4713	8	7334
2096.7587	15	7335
2097.0462	12	7336
2097.3336	16	7337
2097.6210	15	7338
2097.9085	10	7339
2098.1959	12	7340
2098.4833	9	7341
2098.7708	10	7342
2099.0582	9	7343
2099.3456	9	7344
2099.6330	12	7345
2099.9205	15	7346
2100.2079	24	7347
2100.4953	7	7348
2100.7828	11	7349
2101.0702	24	7350
2101.3576	13	7351
2101.6450	18	7352
2101.9325	15	7353
2102.2199	9	7354
2102.5073	15	7355
2102.7948	17	7356
2103.0822	12	7357
2103.3696	12	7358
2103.6571	14	7359
2103.9445	15	7360
2104.2319	12	7361
2104.5193	14	7362
2104.8068	9	7363
2105.0942	9	7364
2105.3816	15	7365
2105.6691	9	7366
2105.9565	14	7367
2106.2439	10	7368
2106.5314	10	7369
2106.8188	13	7370
2107.1062	11	7371
2107.3936	9	7372
2107.6811	9	7373
2107.9685	12	7374
2108.2559	17	7375
2108.5434	13	7376
2108.8308	20	7377
2109.1182	11	7378
2109.4057	12	7379
2109.6931	12	7380
2109.9805	15	7381
2110.2679	13	7382
2110.5554	16	7383
2110.8428	10	7384
2111.1302	20	7385
2111.4177	20	7386
2111.7051	14	7387
2111.9925	17	7388
2112.2799	8	7389
2112.5674	8	7390
2112.8548	2	7391
2113.1422	17	7392
2113.4297	15	7393
2113.7171	12	7394
2114.0045	12	7395
2114.2920	12	7396
2114.5794	15	7397
2114.8668	10	7398
2115.1542	9	7399
2115.4417	8	7400
2115.7291	7	7401
2116.0165	17	7402
2116.3040	13	7403
2116.5914	14	7404
2116.8788	5	7405
2117.1663	13	7406
2117.4537	11	7407
2117.7411	17	7408
2118.0285	16	7409
2118.3160	9	7410
2118.6034	13	7411
2118.8908	15	7412
2119.1783	18	7413
2119.4657	18	7414
2119.7531	9	7415
2120.0405	14	7416
2120.3280	14	7417
2120.6154	11	7418
2120.9028	9	7419
2121.1903	10	7420
2121.4777	11	7421
2121.7651	18	7422
2122.0526	9	7423
2122.3400	12	7424
2122.6274	9	7425
2122.9148	5	7426
2123.2023	7	7427
2123.4897	12	7428
2123.7771	10	7429
2124.0646	15	7430
2124.3520	10	7431
2124.6394	15	7432
2124.9269	10	7433
2125.2143	14	7434
2125.5017	16	7435
2125.7891	10	7436
2126.0766	14	7437
2126.3640	16	7438
2126.6514	12	7439
2126.9389	10	7440
2127.2263	18	7441
2127.5137	9	7442
2127.8012	17	7443
2128.0886	10	7444
2128.3760	13	7445
2128.6634	10	7446
2128.9509	10	7447
2129.2383	17	7448
2129.5257	23	7449
2129.8132	6	7450
2130.1006	8	7451
2130.3880	6	7452
2130.6754	12	7453
2130.9629	15	7454
2131.2503	14	7455
2131.5377	22	7456
2131.8252	27	7457
2132.1126	23	7458
2132.4000	35	7459
2132.6875	44	7460
2132.9749	50	7461
2133.2623	66	7462
2133.5497	57	7463
2133.8372	59	7464
2134.1246	50	7465
2134.4120	45	7466
2134.6995	38	7467
2134.9869	26	7468
2135.2743	24	7469
2135.5618	20	7470
2135.8492	20	7471
2136.1366	10	7472
2136.4240	13	7473
2136.7115	14	7474
2136.9989	10	7475
2137.2863	14	7476
2137.5738	16	7477
2137.8612	16	7478
2138.1486	16	7479
2138.4361	6	7480
2138.7235	15	7481
2139.0109	12	7482
2139.2983	5	7483
2139.5858	16	7484
2139.8732	15	7485
2140.1606	10	7486
2140.4481	9	7487
2140.7355	16	7488
2141.0229	13	7489
2141.3103	14	7490
2141.5978	11	7491
2141.8852	9	7492
2142.1726	9	7493
2142.4601	12	7494
2142.7475	14	7495
2143.0349	20	7496
2143.3224	13	7497
2143.6098	15	7498
2143.8972	6	7499
2144.1846	14	7500
2144.4721	10	7501
2144.7595	19	7502
2145.0469	13	7503
2145.3344	10	7504
2145.6218	14	7505
2145.9092	16	7506
2146.1967	11	7507
2146.4841	11	7508
2146.7715	17	7509
2147.0589	12	7510
2147.3464	22	7511
2147.6338	13	7512
2147.9212	8	7513
2148.2087	15	7514
2148.4961	9	7515
2148.7835	15	7516
2149.0710	12	7517
2149.3584	13	7518
2149.6458	24	7519
2149.9332	13	7520
2150.2207	14	7521
2150.5081	9	7522
2150.7955	15	7523
2151.0830	12	7524
2151.3704	17	7525
2151.6578	10	7526
2151.9452	10	7527
2152.2327	15	7528
2152.5201	9	7529
2152.8075	10	7530
2153.0950	22	7531
2153.3824	10	7532
2153.6698	11	7533
2153.9573	15	7534
2154.2447	12	7535
2154.5321	8	7536
2154.8195	14	7537
2155.1070	12	7538
2155.3944	18	7539
2155.6818	15	7540
2155.9693	13	7541
2156.2567	12	7542
2156.5441	15	7543
2156.8316	16	7544
2157.1190	16	7545
2157.4064	5	7546
2157.6938	19	7547
2157.9813	12	7548
2158.2687	9	7549
2158.5561	11	7550
2158.8436	8	7551
2159.1310	7	7552
2159.4184	15	7553
2159.7058	9	7554
2159.9933	12	7555
2160.2807	17	7556
2160.5681	10	7557
2160.8556	9	7558
2161.1430	9	7559
2161.4304	11	7560
2161.7179	8	7561
2162.0053	7	7562
2162.2927	10	7563
2162.5801	10	7564
2162.8676	12	7565
2163.1550	11	7566
2163.4424	11	7567
2163.7299	12	7568
2164.0173	10	7569
2164.3047	15	7570
2164.5922	17	7571
2164.8796	17	7572
2165.1670	12	7573
2165.4544	10	7574
2165.7419	12	7575
2166.0293	9	7576
2166.3167	12	7577
2166.6042	8	7578
2166.8916	14	7579
2167.1790	20	7580
2167.4665	16	7581
2167.7539	12	7582
2168.0413	13	7583
2168.3287	18	7584
2168.6162	14	7585
2168.9036	13	7586
2169.1910	12	7587
2169.4785	12	7588
2169.7659	12	7589
2170.0533	14	7590
2170.3407	22	7591
2170.6282	15	7592
2170.9156	7	7593
2171.2030	15	7594
2171.4905	6	7595
2171.7779	10	7596
2172.0653	13	7597
2172.3528	10	7598
2172.6402	11	7599
2172.9276	13	7600
2173.2150	12	7601
2173.5025	6	7602
2173.7899	14	7603
2174.0773	10	7604
2174.3648	12	7605
2174.6522	9	7606
2174.9396	17	7607
2175.2271	13	7608
2175.5145	17	7609
2175.8019	11	7610
2176.0893	16	7611
2176.3768	7	7612
2176.6642	13	7613
2176.9516	16	7614
2177.2391	5	7615
2177.5265	10	7616
2177.8139	4	7617
2178.1014	15	7618
2178.3888	26	7619
2178.6762	6	7620
2178.9636	11	7621
2179.2511	12	7622
2179.5385	10	7623
2179.8259	15	7624
2180.1134	11	7625
2180.4008	6	7626
2180.6882	12	7627
2180.9756	12	7628
2181.2631	15	7629
2181.5505	14	7630
2181.8379	14	7631
2182.1254	8	7632
2182.4128	9	7633
2182.7002	10	7634
2182.9877	8	7635
2183.2751	11	7636
2183.5625	20	7637
2183.8499	14	7638
2184.1374	13	7639
2184.4248	14	7640
2184.7122	7	7641
2184.9997	6	7642
2185.2871	11	7643
2185.5745	15	7644
2185.8620	15	7645
2186.1494	12	7646
2186.4368	12	7647
2186.7242	16	7648
2187.0117	15	7649
2187.2991	8	7650
2187.5865	7	7651
2187.8740	8	7652
2188.1614	13	7653
2188.4488	16	7654
2188.7363	16	7655
2189.0237	10	7656
2189.3111	11	7657
2189.5985	22	7658
2189.8860	10	7659
2190.1734	12	7660
2190.4608	12	7661
2190.7483	14	7662
2191.0357	9	7663
2191.3231	10	7664
2191.6105	14	7665
2191.8980	7	7666
2192.1854	13	7667
2192.4728	13	7668
2192.7603	6	7669
2193.0477	10	7670
2193.3351	9	7671
2193.6226	11	7672
2193.9100	15	7673
2194.1974	9	7674
2194.4848	12	7675
2194.7723	16	7676
2195.0597	8	7677
2195.3471	18	7678
2195.6346	16	7679
2195.9220	12	7680
2196.2094	13	7681
2196.4969	18	7682
2196.7843	7	7683
2197.0717	13	7684
2197.3591	14	7685
2197.6466	16	7686
2197.9340	14	7687
2198.2214	10	7688
2198.5089	15	7689
2198.7963	6	7690
2199.0837	17	7691
2199.3711	17	7692
2199.6586	14	7693
2199.9460	8	7694
2200.2334	11	7695
2200.5209	13	7696
2200.8083	9	7697
2201.0957	20	7698
2201.3832	11	7699
2201.6706	16	7700
2201.9580	8	7701
2202.2454	8	7702
2202.5329	16	7703
2202.8203	18	7704
2203.1077	10	7705
2203.3952	11	7706
2203.6826	23	7707
2203.9700	16	7708
2204.2575	19	7709
2204.5449	8	7710
2204.8323	10	7711
2205.1197	13	7712
2205.4072	14	7713
2205.6946	14	7714
2205.9820	15	7715
2206.2695	13	7716
2206.5569	13	7717
2206.8443	15	7718
2207.1318	15	7719
2207.4192	11	7720
2207.7066	12	7721
2207.9940	9	7722
2208.2815	7	7723
2208.5689	12	7724
2208.8563	13	7725
2209.1438	14	7726
2209.4312	11	7727
2209.7186	14	7728
2210.0060	18	7729
2210.2935	11	7730
2210.5809	11	7731
2210.8683	12	7732
2211.1558	19	7733
2211.4432	8	7734
2211.7306	15	7735
2212.0181	9	7736
2212.3055	8	7737
2212.5929	19	7738
2212.8803	11	7739
2213.1678	6	7740
2213.4552	11	7741
2213.7426	21	7742
2214.0301	16	7743
2214.3175	8	7744
2214.6049	10	7745
2214.8924	16	7746
2215.1798	13	7747
2215.4672	9	7748
2215.7546	18	7749
2216.0421	7	7750
2216.3295	13	7751
2216.6169	8	7752
2216.9044	10	7753
2217.1918	13	7754
2217.4792	10	7755
2217.7667	11	7756
2218.0541	16	7757
2218.3415	6	7758
2218.6289	13	7759
2218.9164	13	7760
2219.2038	10	7761
2219.4912	15	7762
2219.7787	12	7763
2220.0661	14	7764
2220.3535	14	7765
2220.6409	11	7766
2220.9284	20	7767
2221.2158	12	7768
2221.5032	9	7769
2221.7907	13	7770
2222.0781	11	7771
2222.3655	9	7772
2222.6530	9	7773
2222.9404	18	7774
2223.2278	13	7775
2223.5152	13	7776
2223.8027	9	7777
2224.0901	16	7778
2224.3775	14	7779
2224.6650	8	7780
2224.9524	12	7781
2225.2398	14	7782
2225.5273	16	7783
2225.8147	14	7784
2226.1021	16	7785
2226.3895	11	7786
2226.6770	11	7787
2226.9644	12	7788
2227.2518	9	7789
2227.5393	11	7790
2227.8267	9	7791
2228.1141	7	7792
2228.4016	12	7793
2228.6890	14	7794
2228.9764	15	7795
2229.2638	13	7796
2229.5513	11	7797
2229.8387	9	7798
2230.1261	10	7799
2230.4136	15	7800
2230.7010	11	7801
2230.9884	10	7802
2231.2758	9	7803
2231.5633	13	7804
2231.8507	5	7805
2232.1381	17	7806
2232.4256	14	7807
2232.7130	17	7808
2233.0004	13	7809
2233.2879	18	7810
2233.5753	11	7811
2233.8627	15	7812
2234.1501	18	7813
2234.4376	14	7814
2234.7250	15	7815
2235.0124	11	7816
2235.2999	21	7817
2235.5873	8	7818
2235.8747	7	7819
2236.1622	8	7820
2236.4496	16	7821
2236.7370	16	7822
2237.0244	17	7823
2237.3119	13	7824
2237.5993	9	7825
2237.8867	15	7826
2238.1742	12	7827
2238.4616	17	7828
2238.7490	12	7829
2239.0364	6	7830
2239.3239	10	7831
2239.6113	8	7832
2239.8987	9	7833
2240.1862	10	7834
2240.4736	14	7835
2240.7610	10	7836
2241.0485	17	7837
2241.3359	10	7838
2241.6233	8	7839
2241.9107	15	7840
2242.1982	16	7841
2242.4856	8	7842
2242.7730	9	7843
2243.0605	7	7844
2243.3479	14	7845
2243.6353	12	7846
2243.9228	10	7847
2244.2102	9	7848
2244.4976	13	7849
2244.7850	15	7850
2245.0725	12	7851
2245.3599	8	7852
2245.6473	11	7853
2245.9348	9	7854
2246.2222	18	7855
2246.5096	9	7856
2246.7971	6	7857
2247.0845	9	7858
2247.3719	13	7859
2247.6593	12	7860
2247.9468	11	7861
2248.2342	21	7862
2248.5216	7	7863
2248.8091	11	7864
2249.0965	9	7865
2249.3839	12	7866
2249.6713	16	7867
2249.9588	16	7868
2250.2462	12	7869
2250.5336	15	7870
2250.8211	8	7871
2251.1085	15	7872
2251.3959	12	7873
2251.6834	16	7874
2251.9708	8	7875
2252.2582	13	7876
2252.5456	17	7877
2252.8331	16	7878
2253.1205	8	7879
2253.4079	10	7880
2253.6954	9	7881
2253.9828	11	7882
2254.2702	12	7883
2254.5577	15	7884
2254.8451	14	7885
2255.1325	8	7886
2255.4199	15	7887
2255.7074	13	7888
2255.9948	16	7889
2256.2822	18	7890
2256.5697	19	7891
2256.8571	7	7892
2257.1445	6	7893
2257.4320	6	7894
2257.7194	10	7895
2258.0068	13	7896
2258.2942	11	7897
2258.5817	15	7898
2258.8691	14	7899
2259.1565	7	7900
2259.4440	21	7901
2259.7314	9	7902
2260.0188	18	7903
2260.3062	15	7904
2260.5937	10	7905
2260.8811	11	7906
2261.1685	11	7907
2261.4560	9	7908
2261.7434	7	7909
2262.0308	15	7910
2262.3183	10	7911
2262.6057	12	7912
2262.8931	10	7913
2263.1805	9	7914
2263.4680	12	7915
2263.7554	16	7916
2264.0428	11	7917
2264.3303	9	7918
2264.6177	11	7919
2264.9051	12	7920
2265.1926	8	7921
2265.4800	4	7922
2265.7674	7	7923
2266.0548	12	7924
2266.3423	10	7925
2266.6297	13	7926
2266.9171	9	7927
2267.2046	14	7928
2267.4920	13	7929
2267.7794	5	7930
2268.0668	5	7931
2268.3543	8	7932
2268.6417	10	7933
2268.9291	11	7934
2269.2166	8	7935
2269.5040	14	7936
2269.7914	7	7937
2270.0789	14	7938
2270.3663	11	7939
2270.6537	8	7940
2270.9411	13	7941
2271.2286	11	7942
2271.5160	18	7943
2271.8034	11	7944
2272.0909	10	7945
2272.3783	5	7946
2272.6657	11	7947
2272.9532	20	7948
2273.2406	6	7949
2273.5280	4	7950
2273.8154	9	7951
2274.1029	10	7952
2274.3903	10	7953
2274.6777	13	7954
2274.9652	12	7955
2275.2526	12	7956
2275.5400	12	7957
2275.8275	14	7958
2276.1149	13	7959
2276.4023	6	7960
2276.6897	11	7961
2276.9772	14	7962
2277.2646	12	7963
2277.5520	5	7964
2277.8395	11	7965
2278.1269	9	7966
2278.4143	14	7967
2278.7017	13	7968
2278.9892	16	7969
2279.2766	14	7970
2279.5640	7	7971
2279.8515	10	7972
2280.1389	17	7973
2280.4263	8	7974
